1.761947 0.020863
1.783584 -0.038543
1.795276 -0.023178
1.799234 0.069836
1.799240 -0.016428
1.801767 -0.039899
1.802357 -0.002823
1.806444 0.044143
1.812042 0.063998
1.820994 0.096608
1.823037 -0.013935
1.823801 -0.060095
1.823862 0.084856
1.824570 -0.037836
1.829953 -0.083167
1.845350 -0.022375
1.848034 -0.017096
1.864576 -0.005478
1.865752 -0.060330
1.871572 -0.136640
1.872998 -0.148257
1.875342 -0.110968
1.883136 -0.066043
1.884382 -0.158268
1.887221 -0.060497
1.888658 0.005953
1.891258 -0.019784
1.893476 -0.179986
1.898063 -0.149666
1.901887 -0.131893
1.911353 -0.182879
1.923079 -0.111361
1.930298 -0.158191
1.945064 -0.133691
1.963295 -0.191525
1.975561 -0.198744
1.975632 -0.283291
1.983383 -0.140888
1.984430 -0.173262
2.000026 -0.139022
2.003981 -0.217780
2.006516 -0.205818
2.014448 -0.328452
2.020785 -0.195386
2.020936 -0.229294
2.023648 -0.168352
2.026072 -0.259120
2.032264 -0.300379
2.038604 -0.382385
2.061525 -0.262460
2.063994 -0.337113
2.066115 -0.223492
2.067003 -0.312897
2.087460 -0.325415
2.089083 -0.432275
2.092787 -0.423087
2.105067 -0.277701
2.109061 -0.419492
2.109967 -0.431080
2.113532 -0.360744
2.113741 -0.343702
2.119805 -0.348352
2.121215 -0.381228
2.127353 -0.354388
2.147788 -0.318213
2.147904 -0.321430
2.171759 -0.479175
2.174221 -0.366168
2.176113 -0.347435
2.178722 -0.340132
2.184264 -0.378115
2.193239 -0.479853
2.196134 -0.540908
2.197732 -0.466915
2.198595 -0.369364
2.199900 -0.447133
2.206271 -0.502320
2.227308 -0.367321
2.227946 -0.477628
2.231061 -0.510565
2.239413 -0.547985
2.252863 -0.503742
2.253558 -0.388773
2.256354 -0.480530
2.257887 -0.487480
2.261741 -0.398393
2.278918 -0.437303
2.281960 -0.524557
2.284485 -0.573227
2.291227 -0.578099
2.292327 -0.443718
2.294423 -0.552024
2.297428 -0.551466
2.297612 -0.485993
2.305107 -0.572773
2.305328 -0.495501
2.308224 -0.486873
2.310747 -0.500106
2.327849 -0.412222
2.332129 -0.579947
2.332362 -0.419732
2.336383 -0.548846
2.347497 -0.524037
2.351005 -0.485160
2.355136 -0.577063
2.357378 -0.445788
2.358052 -0.446898
2.366646 -0.550059
2.371969 -0.556754
2.386511 -0.444707
2.391916 -0.608372
2.400848 -0.476648
2.404084 -0.479449
2.418006 -0.558026
2.425734 -0.493894
2.431255 -0.429348
2.431510 -0.419375
2.434914 -0.504402
2.434965 -0.416345
2.443627 -0.503578
2.446036 -0.481755
2.468189 -0.570360
2.475576 -0.499696
2.478159 -0.422324
2.481801 -0.510346
2.486952 -0.444254
2.502217 -0.484700
2.516086 -0.473237
2.517923 -0.554296
2.520342 -0.519096
2.536996 -0.456654
2.538004 -0.517223
2.540873 -0.522883
2.556110 -0.538449
2.556194 -0.433641
2.559750 -0.474215
2.564035 -0.537800
2.568475 -0.432652
2.577810 -0.588070
2.579095 -0.449609
2.592875 -0.504791
2.593965 -0.526153
2.594176 -0.521596
2.596601 -0.603339
2.599595 -0.619009
2.600886 -0.597489
2.603437 -0.517916
2.607025 -0.567508
2.609007 -0.574711
2.614273 -0.559273
2.618224 -0.436091
2.621967 -0.538123
2.622187 -0.571744
2.624298 -0.427675
2.632013 -0.501398
2.632913 -0.453701
2.635034 -0.522751
2.653981 -0.508166
2.654466 -0.519074
2.667433 -0.574551
2.669511 -0.454284
2.669628 -0.530721
2.672854 -0.574448
2.679617 -0.641846
2.688384 -0.453819
2.691433 -0.488781
2.705047 -0.634395
2.708501 -0.527918
2.711951 -0.656369
2.714246 -0.655570
2.718554 -0.596630
2.719253 -0.591634
2.720407 -0.591944
2.724396 -0.663125
2.725581 -0.476566
2.728181 -0.608929
2.736755 -0.559741
2.748347 -0.585229
2.752326 -0.551723
2.766060 -0.697896
2.773780 -0.639394
2.779178 -0.571890
2.783066 -0.700376
2.786753 -0.698226
2.792539 -0.644903
2.797984 -0.585209
2.799172 -0.679527
2.820766 -0.701064
2.821042 -0.633193
2.825542 -0.594316
2.832384 -0.783281
2.840251 -0.605745
2.840339 -0.636694
2.841607 -0.638731
2.846428 -0.627124
2.856452 -0.807438
2.862893 -0.817302
2.872181 -0.713465
2.873462 -0.692670
2.874833 -0.828565
2.875107 -0.833999
2.879534 -0.741615
2.881685 -0.671037
2.895602 -0.841395
2.904233 -0.845612
2.919476 -0.803466
2.921254 -0.786950
2.925312 -0.869603
2.927787 -0.751250
2.929362 -0.815065
2.941336 -0.952159
2.956687 -0.958066
2.958456 -0.985078
2.958892 -0.932326
2.966484 -0.899710
2.966850 -0.949205
2.971473 -0.993835
2.976387 -0.986213
2.979064 -1.018358
2.979678 -1.011363
2.994273 -1.007608
